device_id,label,time_s,amplitude
Motor-2,正常,0.005583333333333333,0.9396908922372208
Motor-2,正常,0.005666666666666667,0.9032990465619795
Motor-2,正常,0.00575,0.8299162791474969
Motor-2,正常,0.005833333333333334,0.8587361446308424
Motor-2,正常,0.005916666666666666,0.8736031330713007
Motor-2,正常,0.006,0.8047329042931175
Motor-2,正常,0.006083333333333333,0.6690764252021936
Motor-2,正常,0.006166666666666667,0.5863824459752897
Motor-2,正常,0.00625,0.5165573814934494
Motor-2,正常,0.006333333333333333,0.253323390997219
Motor-2,正常,0.006416666666666667,0.01565924273948612
Motor-2,正常,0.0065,-0.33356643854490897
Motor-2,正常,0.006583333333333333,-0.3974000848824558
Motor-2,正常,0.006666666666666667,-0.12391448221088684
Motor-2,正常,0.00675,-0.3327756085747215
Motor-2,正常,0.006833333333333334,-0.2866054211779944
Motor-2,正常,0.0069166666666666664,0.11238522665250601
Motor-2,正常,0.007,0.1139080454746465
Motor-2,正常,0.007083333333333333,-0.008180078200152258
Motor-2,正常,0.007166666666666667,-0.05725695212661521
Motor-2,正常,0.00725,0.006543483887768199
Motor-2,正常,0.007333333333333333,0.006950161386839728
Motor-2,正常,0.007416666666666667,-0.10782565419378302
Motor-2,正常,0.0075,-0.17434002219422529
Motor-2,正常,0.007583333333333333,-0.1592534704924816
Motor-2,正常,0.007666666666666666,-0.05856841197988084
Motor-2,正常,0.00775,0.08354201674677621
Motor-2,正常,0.007833333333333333,0.25004122462175427
Motor-2,正常,0.007916666666666667,0.36080406403259185
Motor-2,正常,0.008,0.48975663518460355
Motor-2,正常,0.008083333333333333,0.6323665837337215
Motor-2,正常,0.008166666666666666,0.7574972952593184
Motor-2,正常,0.00825,0.6486315577503262
Motor-2,正常,0.008333333333333333,0.37886475787748913
Motor-2,正常,0.008416666666666666,0.3882282797246853
Motor-2,正常,0.0085,0.25550068700053724
Motor-2,正常,0.008583333333333333,0.21757635581353188
Motor-2,正常,0.008666666666666666,0.4216677690438829
Motor-2,正常,0.00875,0.3618886335785233
Motor-2,正常,0.008833333333333334,0.5602033135181235
Motor-2,正常,0.008916666666666666,0.7176096585362487
Motor-2,正常,0.009,0.5920200288551043
Motor-2,正常,0.009083333333333334,0.7582708819440253
Motor-2,正常,0.009166666666666667,0.8758394596697805
Motor-2,正常,0.00925,0.8462620831475756
Motor-2,正常,0.009333333333333334,0.9172621006421641
Motor-2,正常,0.009416666666666667,0.9773431616769859
Motor-2,正常,0.0095,0.8890148527206954
Motor-2,正常,0.009583333333333333,0.6605906377379436
Motor-2,正常,0.009666666666666667,0.44463747223084404
Motor-2,正常,0.00975,0.2839637925681604
Motor-2,正常,0.009833333333333333,0.2814284872959032
Motor-2,正常,0.009916666666666667,0.2961564315884812
Motor-2,正常,0.01,0.07194289161281298
Motor-2,正常,0.010083333333333333,-0.11887147119246091
Motor-2,正常,0.010166666666666666,-0.12048829120251046
Motor-2,正常,0.01025,0.07421506845926414
Motor-2,正常,0.010333333333333333,0.21598203001109573
Motor-2,正常,0.010416666666666666,-0.027760023771979152
Motor-2,正常,0.0105,-0.06860448571410031
Motor-2,正常,0.010583333333333333,0.24098537497405184
Motor-2,正常,0.010666666666666666,0.14658804139649714
Motor-2,正常,0.01075,-0.2446203719559086
Motor-2,正常,0.010833333333333334,-0.3397619697654828
Motor-2,正常,0.010916666666666667,-0.49306325361014136
Motor-2,正常,0.011,-0.7664703166770259
Motor-2,正常,0.011083333333333334,-0.6061311749946748
Motor-2,正常,0.011166666666666667,-0.4584814380515436
Motor-2,正常,0.01125,-0.2545345463100675
Motor-2,正常,0.011333333333333334,0.22786999846669911
Motor-2,正常,0.011416666666666667,0.3918167403957269
Motor-2,正常,0.0115,0.6097612621632679
Motor-2,正常,0.011583333333333333,0.973238634096405
Motor-2,正常,0.011666666666666667,1.0392870865363
Motor-2,正常,0.01175,0.8603188397150808
Motor-2,正常,0.011833333333333333,0.7762518499019537
Motor-2,正常,0.011916666666666667,0.9398353896650783
Motor-2,正常,0.012,0.8680041377152885
Motor-2,正常,0.012083333333333333,0.7168957209536935
Motor-2,正常,0.012166666666666666,0.706518984538169
Motor-2,正常,0.01225,0.8678685217580276
Motor-2,正常,0.012333333333333333,1.1477906684050172
Motor-2,正常,0.012416666666666666,1.0286448773753665
Motor-2,正常,0.0125,0.9663642620832742
Motor-2,正常,0.012583333333333334,1.0042647366356274
Motor-2,正常,0.012666666666666666,0.7820371169035956
Motor-2,正常,0.01275,0.5952846846702122
Motor-2,正常,0.012833333333333334,0.39085223399849034
Motor-2,正常,0.012916666666666667,0.3439894123803488
Motor-2,正常,0.013,0.282940083917102
Motor-2,正常,0.013083333333333334,0.009122236532375113
Motor-2,正常,0.013166666666666667,-0.06147836940747737
Motor-2,正常,0.01325,-0.06603550697223777
Motor-2,正常,0.013333333333333334,-0.13361215823899303
Motor-2,正常,0.013416666666666667,-0.16297705863421189
Motor-2,正常,0.0135,-0.20016819500109753
Motor-2,正常,0.013583333333333333,-0.2895067158330996
Motor-2,正常,0.013666666666666667,-0.27262588754415196
Motor-2,正常,0.01375,0.021647432525687866
Motor-2,正常,0.013833333333333333,-0.02145738256662753
Motor-2,正常,0.013916666666666667,-0.3424019318772779
Motor-2,正常,0.014,-0.3407554220813941
Motor-2,正常,0.014083333333333333,-0.46476249334278585
Motor-2,正常,0.014166666666666666,-0.399673410942056
Motor-2,正常,0.01425,-0.24038131264904697
Motor-2,正常,0.014333333333333333,-0.5924549511268685
Motor-2,正常,0.014416666666666666,-0.3804065066989568
Motor-2,正常,0.0145,-0.0034986555305298412
Motor-2,正常,0.014583333333333334,-0.1654261109694848
Motor-2,正常,0.014666666666666666,0.16547042922150138
Motor-2,正常,0.01475,0.4623922957352862
Motor-2,正常,0.014833333333333334,0.26779512272412515
Motor-2,正常,0.014916666666666667,0.46979815851825685
Motor-2,正常,0.015,0.7366468760343821
Motor-2,正常,0.015083333333333334,0.5421456980297583
Motor-2,正常,0.015166666666666667,0.5324178607413088
Motor-2,正常,0.01525,0.5417475741297377
Motor-2,正常,0.015333333333333332,0.2362892759472013
Motor-2,正常,0.015416666666666667,0.37164763009292295
Motor-2,正常,0.0155,0.48261217283206387
Motor-2,正常,0.015583333333333333,0.43193891737544104
Motor-2,正常,0.015666666666666666,0.7558867163555993
Motor-2,正常,0.01575,0.8126874197378309
Motor-2,正常,0.015833333333333335,0.8567377710491537
Motor-2,正常,0.015916666666666666,1.0707622996803492
Motor-2,正常,0.016,0.927919127890459
Motor-2,正常,0.016083333333333335,0.5861022105236786
Motor-2,正常,0.016166666666666666,0.4370429143646821
Motor-2,正常,0.01625,0.33173658915550586
Motor-2,正常,0.01633333333333333,0.09282669625122188
Motor-2,正常,0.016416666666666666,0.04259997891095279
Motor-2,正常,0.0165,-0.11383254654667356
Motor-2,正常,0.016583333333333332,-0.21297434763704928
Motor-2,正常,0.016666666666666666,-0.29957919182072223
Motor-2,正常,0.01675,-0.48864708342345753
Motor-2,正常,0.016833333333333332,-0.17994858217003437
Motor-2,正常,0.016916666666666667,-0.08006701341754995
Motor-2,正常,0.017,-0.07898345436542713
Motor-2,正常,0.017083333333333332,0.06452739383480689
Motor-2,正常,0.017166666666666667,-0.09562891275462469
Motor-2,正常,0.01725,-0.125254168716787
Motor-2,正常,0.017333333333333333,-0.10183497754985725
Motor-2,正常,0.017416666666666667,-0.2556461064418399
Motor-2,正常,0.0175,-0.5576348465180653
Motor-2,正常,0.017583333333333333,-0.49065094790142205
Motor-2,正常,0.017666666666666667,-0.3493341797905654
Motor-2,正常,0.01775,-0.6003808971671044
Motor-2,正常,0.017833333333333333,-0.35974847132313764
Motor-2,正常,0.017916666666666668,0.0051149262685553825
Motor-2,正常,0.018,0.2873746884300637
Motor-2,正常,0.018083333333333333,0.5425664985840428
Motor-2,正常,0.018166666666666668,0.38075322577710197
Motor-2,正常,0.01825,0.474092124977935
Motor-2,正常,0.018333333333333333,0.4726952522639249
Motor-2,正常,0.018416666666666668,0.16570721930394583
Motor-2,正常,0.0185,-0.020283844467549477
Motor-2,正常,0.018583333333333334,-0.03227922675741205
Motor-2,正常,0.018666666666666668,0.32125550270275893
Motor-2,正常,0.01875,0.4469999013865093
Motor-2,正常,0.018833333333333334,0.6432301825686528
Motor-2,正常,0.018916666666666665,0.9614064254609492
Motor-2,正常,0.019,0.9110864833595347
Motor-2,正常,0.019083333333333334,0.977866838303756
Motor-2,正常,0.019166666666666665,0.8350325517527388
Motor-2,正常,0.01925,0.6752924180515429
Motor-2,正常,0.019333333333333334,0.5925346397424376
Motor-2,正常,0.019416666666666665,0.5667148026667366
Motor-2,正常,0.0195,0.9375901903333101
Motor-2,正常,0.019583333333333335,0.8226311581920587
Motor-2,正常,0.019666666666666666,0.49201859537522297
Motor-2,正常,0.01975,0.4850910058568384
Motor-2,正常,0.019833333333333335,0.2378760231440217
Motor-2,正常,0.019916666666666666,-0.1910451598401758
Motor-2,正常,0.02,-0.36420977193039805
Motor-2,正常,0.020083333333333335,-0.48430326822850833
Motor-2,正常,0.020166666666666666,-0.5243288176078424
Motor-2,正常,0.02025,-0.2603578291182327
Motor-2,正常,0.02033333333333333,-0.4155420699917602
Motor-2,正常,0.020416666666666666,-0.5809545555984792
Motor-2,正常,0.0205,-0.3849589777252802
Motor-2,正常,0.020583333333333332,-0.4722743127523572
Motor-2,正常,0.020666666666666667,-0.7457657465126765
Motor-2,正常,0.02075,-0.9326974666211167
Motor-2,正常,0.020833333333333332,-0.8018896339149862
Motor-2,正常,0.020916666666666667,-0.8317196384582781
Motor-2,正常,0.021,-0.8198972541546112
Motor-2,正常,0.021083333333333332,-0.5353786100331314
Motor-2,正常,0.021166666666666667,-0.5282828239460797
Motor-2,正常,0.02125,-0.2011060492991629
Motor-2,正常,0.021333333333333333,0.03244703503527776
Motor-2,正常,0.021416666666666667,-0.03607842083680377
Motor-2,正常,0.0215,0.30818805782218306
Motor-2,正常,0.021583333333333333,0.3740164069673716
Motor-2,正常,0.021666666666666667,0.22711058993705743
Motor-2,正常,0.02175,0.47465502133863074
Motor-2,正常,0.021833333333333333,0.6883938495728407
Motor-2,正常,0.021916666666666668,0.5792148198082473
Motor-2,正常,0.022,0.5864612327558419
Motor-2,正常,0.022083333333333333,0.908808979020103
Motor-2,正常,0.022166666666666668,1.0687063876302156
Motor-2,正常,0.02225,0.9636312027990376
Motor-2,正常,0.022333333333333334,0.7693895414454498
Motor-2,正常,0.022416666666666668,0.6927286282404673
Motor-2,正常,0.0225,0.7016222526887802
Motor-2,正常,0.022583333333333334,0.5055472162710487
Motor-2,正常,0.02266666666666667,0.4286206026631382
Motor-2,正常,0.02275,0.5784370655878004
Motor-2,正常,0.022833333333333334,0.6456394735700007
Motor-2,正常,0.022916666666666665,0.5973929672155065
Motor-2,正常,0.023,0.5528816864022953
Motor-2,正常,0.023083333333333334,0.4689910555921806
Motor-2,正常,0.023166666666666665,0.1448749471909536
Motor-2,正常,0.02325,-0.08767134592946556
Motor-2,正常,0.023333333333333334,-0.09894390960690942
Motor-2,正常,0.023416666666666665,-0.17092952982282208
Motor-2,正常,0.0235,-0.18639614537320806
Motor-2,正常,0.023583333333333335,-0.1583442813274855
Motor-2,正常,0.023666666666666666,-0.10140050367659596
Motor-2,正常,0.02375,-0.1639126296226799
Motor-2,正常,0.023833333333333335,-0.4923635200947223
Motor-2,正常,0.023916666666666666,-0.6973547309547531
Motor-2,正常,0.024,-0.7969918878629606
Motor-2,正常,0.024083333333333335,-0.8421743613994559
Motor-2,正常,0.024166666666666666,-0.7377102734660056
Motor-2,正常,0.02425,-0.6701178138135031
Motor-2,正常,0.024333333333333332,-0.6321564779672832
Motor-2,正常,0.024416666666666666,-0.4488684559065716
Motor-2,正常,0.0245,-0.2012851009154871
Motor-2,正常,0.024583333333333332,-0.3737770180563248
Motor-2,正常,0.024666666666666667,-0.508172455758654
Motor-2,正常,0.02475,-0.3573209557058464
Motor-2,正常,0.024833333333333332,-0.4451381471524831
Motor-2,正常,0.024916666666666667,-0.26569085629591155
Motor-2,正常,0.025,0.006982552563930895
Motor-2,正常,0.025083333333333332,0.18279926730179374
Motor-2,正常,0.025166666666666667,0.5243896396597155
Motor-2,正常,0.02525,0.5747089832405425
Motor-2,正常,0.025333333333333333,0.6198749372916883
Motor-2,正常,0.025416666666666667,0.6436069935860853
Motor-2,正常,0.0255,0.527190650125636
Motor-2,正常,0.025583333333333333,0.64373987083694
Motor-2,正常,0.025666666666666667,0.6396079450511228
Motor-2,正常,0.02575,0.7191937389423703
Motor-2,正常,0.025833333333333333,0.8762960438401899
Motor-2,正常,0.025916666666666668,0.82394553823244
Motor-2,正常,0.026,0.8698327928607859
Motor-2,正常,0.026083333333333333,0.6927719069550657
Motor-2,正常,0.026166666666666668,0.4623705555443296
Motor-2,正常,0.02625,0.24621216086729536
Motor-2,正常,0.026333333333333334,0.13957007949450292
Motor-2,正常,0.026416666666666668,0.2691865878735756
Motor-2,正常,0.0265,0.09152188622888337
Motor-2,正常,0.026583333333333334,0.2003360946793037
Motor-2,正常,0.02666666666666667,0.13573345933855616
Motor-2,正常,0.02675,-0.048694894808284185
Motor-2,正常,0.026833333333333334,0.059267052195126645
Motor-2,正常,0.026916666666666665,-0.3306034839494922
Motor-2,正常,0.027,-0.30269617300529594
Motor-2,正常,0.027083333333333334,-0.3714977733727355
Motor-2,正常,0.027166666666666665,-0.6191217723046142
Motor-2,正常,0.02725,-0.49802636946699996
Motor-2,正常,0.027333333333333334,-0.43045932257406155
Motor-2,正常,0.027416666666666666,-0.13343901093499214
Motor-2,正常,0.0275,-0.6220243796391074
Motor-2,正常,0.027583333333333335,-0.7274806419807626
Motor-2,正常,0.027666666666666666,-0.38933483055459395
Motor-2,正常,0.02775,-0.690344357419495
Motor-2,正常,0.027833333333333335,-0.509597136670108
Motor-2,正常,0.027916666666666666,-0.6605691692288294
Motor-2,正常,0.028,-0.42973310250351904
Motor-2,正常,0.02808333333333333,-0.06384618388657932
Motor-2,正常,0.028166666666666666,-0.19113615581630955
Motor-2,正常,0.02825,0.09485966759255866
Motor-2,正常,0.028333333333333332,0.11680624086165542
Motor-2,正常,0.028416666666666666,0.34229978161030666
Motor-2,正常,0.0285,0.1317137759410741
Motor-2,正常,0.028583333333333332,0.13462524524044603
Motor-2,正常,0.028666666666666667,0.44832885551377283
Motor-2,正常,0.02875,0.14443848904892068
Motor-2,正常,0.028833333333333332,0.5581334850462983
Motor-2,正常,0.028916666666666667,0.48435120359977507
Motor-2,正常,0.029,0.6224235911044975
Motor-2,正常,0.029083333333333333,0.9069435884599142
Motor-2,正常,0.029166666666666667,0.4004260451343263
Motor-2,正常,0.02925,0.5783269652139594
Motor-2,正常,0.029333333333333333,0.5272142426692531
Motor-2,正常,0.029416666666666667,0.5718317216229901
Motor-2,正常,0.0295,0.5901696443694684
Motor-2,正常,0.029583333333333333,0.3947492331210922
Motor-2,正常,0.029666666666666668,0.40747955086596244
Motor-2,正常,0.02975,0.17420091366696763
Motor-2,正常,0.029833333333333333,0.23244701457184488
Motor-2,正常,0.029916666666666668,-0.023929757884425067
Motor-2,正常,0.03,0.010155954031786837
Motor-2,正常,0.030083333333333333,-0.10045353823278945
Motor-2,正常,0.030166666666666668,-0.5862037601881387
Motor-2,正常,0.03025,-0.28764497113647386
Motor-2,正常,0.030333333333333334,-0.3999547062189647
Motor-2,正常,0.030416666666666668,-0.35432919488341463
Motor-2,正常,0.0305,-0.29400653193454496
Motor-2,正常,0.030583333333333334,-0.5154094930092991
Motor-2,正常,0.030666666666666665,-0.40560430752831755
Motor-2,正常,0.03075,-0.6595304460272275
Motor-2,正常,0.030833333333333334,-0.5973283429802893
Motor-2,正常,0.030916666666666665,-0.39304669691860866
Motor-2,正常,0.031,-0.34242058241274503
Motor-2,正常,0.031083333333333334,-0.3655301962136009
Motor-2,正常,0.031166666666666665,-0.36744652711253534
Motor-2,正常,0.03125,-0.12048478566961841
Motor-2,正常,0.03133333333333333,-0.2617611961817963
Motor-2,正常,0.03141666666666667,-0.1383250757891257
Motor-2,正常,0.0315,0.05643739565629834
Motor-2,正常,0.03158333333333333,0.09924911851614783
Motor-2,正常,0.03166666666666667,0.439619130487581
Motor-2,正常,0.03175,0.45007946092493956
Motor-2,正常,0.03183333333333333,0.3801247474886046
Motor-2,正常,0.03191666666666667,0.4251289786959077
Motor-2,正常,0.032,0.5148932597310083
Motor-2,正常,0.03208333333333333,0.46957797658449413
Motor-2,正常,0.03216666666666667,0.3511501089550334
Motor-2,正常,0.03225,0.43855564335618347
Motor-2,正常,0.03233333333333333,0.37466115530982586
Motor-2,正常,0.03241666666666667,0.5142475583796866
Motor-2,正常,0.0325,0.6295210889201226
Motor-2,正常,0.03258333333333333,0.48805963205423114
Motor-2,正常,0.03266666666666666,0.600590590940169
Motor-2,正常,0.03275,0.4597908271983971
Motor-2,正常,0.03283333333333333,0.29948184916654613
Motor-2,正常,0.032916666666666664,0.3384843148302934
Motor-2,正常,0.033,0.11220230629072285
Motor-2,正常,0.03308333333333333,-0.06512066638563456
Motor-2,正常,0.033166666666666664,-0.3439388915370787
Motor-2,正常,0.03325,-0.5033006901114055
Motor-2,正常,0.03333333333333333,-0.4299510805434493
Motor-2,正常,0.033416666666666664,-0.5985294929621154
Motor-2,正常,0.0335,-0.7782158520112513
Motor-2,正常,0.03358333333333333,-0.835696809338277
Motor-2,正常,0.033666666666666664,-0.5873499198641262
Motor-2,正常,0.03375,-0.5302152895332548
Motor-2,正常,0.03383333333333333,-0.7221198715079932
Motor-2,正常,0.033916666666666664,-0.6162721644604428
Motor-2,正常,0.034,-0.578786085268496
Motor-2,正常,0.034083333333333334,-0.46932627392629
Motor-2,正常,0.034166666666666665,-0.5762902314110463
Motor-2,正常,0.03425,-0.8099813222705251
Motor-2,正常,0.034333333333333334,-0.7296850266465984
Motor-2,正常,0.034416666666666665,-0.8483935667110494
Motor-2,正常,0.0345,-0.7990387075988179
Motor-2,正常,0.034583333333333334,-0.5291156669540482
Motor-2,正常,0.034666666666666665,-0.3116241705991776
Motor-2,正常,0.03475,-0.06657635259544455
Motor-2,正常,0.034833333333333334,0.06028950042902499
Motor-2,正常,0.034916666666666665,0.392842012808622
Motor-2,正常,0.035,0.6053105889608794
Motor-2,正常,0.035083333333333334,0.5506813904630277
Motor-2,正常,0.035166666666666666,0.7029281074442837
Motor-2,正常,0.03525,0.5554986083235496
Motor-2,正常,0.035333333333333335,0.5126946140586384
Motor-2,正常,0.035416666666666666,0.8663902254583435
Motor-2,正常,0.0355,0.7894998879249074
Motor-2,正常,0.035583333333333335,0.6842043654717782
Motor-2,正常,0.035666666666666666,0.6177006604084538
Motor-2,正常,0.03575,0.5773041529638856
Motor-2,正常,0.035833333333333335,0.630604314916356
Motor-2,正常,0.035916666666666666,0.4646194670101188
Motor-2,正常,0.036,0.5798191790913858
Motor-2,正常,0.036083333333333335,0.6429359037591881
Motor-2,正常,0.036166666666666666,0.6318264131495107
Motor-2,正常,0.03625,0.5843161936262066
Motor-2,正常,0.036333333333333336,0.2380738306469232
Motor-2,正常,0.03641666666666667,0.1088258563366665
Motor-2,正常,0.0365,-0.21041847353700502
Motor-2,正常,0.036583333333333336,-0.6186977057324743
Motor-2,正常,0.03666666666666667,-0.6669124095863347
Motor-2,正常,0.03675,-0.6314890518060324
Motor-2,正常,0.036833333333333336,-0.7376086440160423
Motor-2,正常,0.03691666666666667,-0.8333326070458636
Motor-2,正常,0.037,-0.752346065532101
Motor-2,正常,0.037083333333333336,-0.6705139123617168
Motor-2,正常,0.03716666666666667,-0.47861987662451355
Motor-2,正常,0.03725,-0.5014077099052372
Motor-2,正常,0.037333333333333336,-0.6286722812801557
Motor-2,正常,0.03741666666666667,-0.43136603710558774
Motor-2,正常,0.0375,-0.14389083538762784
Motor-2,正常,0.03758333333333334,-0.11889734777131132
Motor-2,正常,0.03766666666666667,-0.25873842237192524
Motor-2,正常,0.03775,-0.2715101879785679
Motor-2,正常,0.03783333333333333,-0.4078003360895548
Motor-2,正常,0.03791666666666667,-0.2559619046616142
Motor-2,正常,0.038,-0.22514416129867187
Motor-2,正常,0.03808333333333333,-0.3391489910556085
Motor-2,正常,0.03816666666666667,0.18286877291763023
Motor-2,正常,0.03825,0.3104227697901515
Motor-2,正常,0.03833333333333333,0.2861448197658523
Motor-2,正常,0.03841666666666667,0.4489905086223319
Motor-2,正常,0.0385,0.35683396335167905
Motor-2,正常,0.03858333333333333,0.3391182351336453
Motor-2,正常,0.03866666666666667,0.21993772995380062
Motor-2,正常,0.03875,0.2603247360055072
Motor-2,正常,0.03883333333333333,0.4947859597874438
Motor-2,正常,0.03891666666666667,0.3415452435528358
Motor-2,正常,0.039,0.06131317607225553
Motor-2,正常,0.03908333333333333,0.241390594089387
Motor-2,正常,0.03916666666666667,0.45214667036144146
Motor-2,正常,0.03925,0.38363179196591723
Motor-2,正常,0.03933333333333333,0.30408172911641584
Motor-2,正常,0.03941666666666667,0.23043270656799728
Motor-2,正常,0.0395,0.34614783687089967
Motor-2,正常,0.03958333333333333,0.17230746411100192
Motor-2,正常,0.03966666666666667,0.10201901399025086
Motor-2,正常,0.03975,0.3245011879759878
Motor-2,正常,0.03983333333333333,-0.08732066148222438
Motor-2,正常,0.03991666666666667,-0.3567104736172227
Motor-2,正常,0.04,-0.2587898284081781
Motor-2,正常,0.04008333333333333,-0.26237824221113054
Motor-2,正常,0.04016666666666667,-0.44585552809330187
Motor-2,正常,0.04025,-0.6914155415794991
Motor-2,正常,0.04033333333333333,-0.6806648936746096
Motor-2,正常,0.04041666666666666,-0.601351917879602
Motor-2,正常,0.0405,-0.5211771818657364
Motor-2,正常,0.04058333333333333,-0.6510651820879592
Motor-2,正常,0.04066666666666666,-0.6174488586631879
Motor-2,正常,0.04075,-0.5482898075796527
Motor-2,正常,0.04083333333333333,-0.6781198973736093
Motor-2,正常,0.040916666666666664,-0.6035382701630705
Motor-2,正常,0.041,-0.69094069566056
Motor-2,正常,0.04108333333333333,-0.6376470899758622
Motor-2,正常,0.041166666666666664,-0.6852414221829874
Motor-2,正常,0.04125,-0.647598318129095
Motor-2,正常,0.04133333333333333,-0.22949718309376313
Motor-2,正常,0.041416666666666664,-0.23935871290573388
Motor-2,正常,0.0415,0.02172193997744919
Motor-2,正常,0.04158333333333333,0.2500685070731693
Motor-2,正常,0.041666666666666664,0.268895825546507
Motor-2,正常,0.04175,0.6483753592296077
Motor-2,正常,0.041833333333333333,0.6493462599399541
Motor-2,正常,0.041916666666666665,0.6237027479329209
Motor-2,正常,0.042,0.7313053154130363
Motor-2,正常,0.042083333333333334,0.8317311465895968
Motor-2,正常,0.042166666666666665,0.8297948032515224
Motor-2,正常,0.04225,0.5950282806886619
Motor-2,正常,0.042333333333333334,0.6249275870862705
Motor-2,正常,0.042416666666666665,0.42618991326190403
Motor-2,正常,0.0425,0.2933210986978318
Motor-2,正常,0.042583333333333334,0.341993106478853
Motor-2,正常,0.042666666666666665,0.1946595397836637
Motor-2,正常,0.04275,0.36530418814039356
Motor-2,正常,0.042833333333333334,0.31285643882513525
Motor-2,正常,0.042916666666666665,0.09655708690746183
Motor-2,正常,0.043,0.030708431348867502
Motor-2,正常,0.043083333333333335,-0.0037077008685059377
Motor-2,正常,0.043166666666666666,-0.21429394447228975
Motor-2,正常,0.04325,-0.6372638037240462
Motor-2,正常,0.043333333333333335,-0.6370165404650978
Motor-2,正常,0.043416666666666666,-0.6989496602717681
Motor-2,正常,0.0435,-0.6913711357588904
Motor-2,正常,0.043583333333333335,-0.6335623515301368
Motor-2,正常,0.043666666666666666,-0.8445887015715134
Motor-2,正常,0.04375,-0.679323171370077
Motor-2,正常,0.043833333333333335,-0.5647070649126368
Motor-2,正常,0.043916666666666666,-0.453322936677064
Motor-2,正常,0.044,-0.3527765744054187
Motor-2,正常,0.044083333333333335,-0.48495426564290384
Motor-2,正常,0.04416666666666667,-0.4930847832992753
Motor-2,正常,0.04425,-0.33008174357385817
Motor-2,正常,0.044333333333333336,-0.14920364123234836
Motor-2,正常,0.04441666666666667,-0.43316791796899545
Motor-2,正常,0.0445,-0.49425600480722415
Motor-2,正常,0.044583333333333336,-0.22406829610842316
Motor-2,正常,0.04466666666666667,-0.18520646213779143
