device_id,label,frequency_hz,amplitude
Motor-2,正常,4.416666666666666,0.0005077511199412288
Motor-2,正常,4.5,0.0004034525753915277
Motor-2,正常,4.583333333333333,0.0011047013032506828
Motor-2,正常,4.666666666666666,0.0006527279857867363
Motor-2,正常,4.75,8.591296505163397e-05
Motor-2,正常,4.833333333333333,0.00019717981151914224
Motor-2,正常,4.916666666666666,0.0004778835393880695
Motor-2,正常,5.0,0.0002477657007744657
Motor-2,正常,5.083333333333333,0.0008899716363723894
Motor-2,正常,5.166666666666666,0.0006572885333126273
Motor-2,正常,5.25,0.000833864737199177
Motor-2,正常,5.333333333333333,0.0010173553671834034
Motor-2,正常,5.416666666666666,0.0004801615223251615
Motor-2,正常,5.5,0.000609711645972951
Motor-2,正常,5.583333333333333,0.0013011983927689694
Motor-2,正常,5.666666666666666,0.0008738499027030365
Motor-2,正常,5.75,0.0005434352233008969
Motor-2,正常,5.833333333333333,0.00032155609105021015
Motor-2,正常,5.916666666666666,0.0007110193431328862
Motor-2,正常,6.0,0.0006336728548198232
Motor-2,正常,6.083333333333333,0.0016200054579029006
Motor-2,正常,6.166666666666666,0.002035981086558439
Motor-2,正常,6.25,0.0019688162646452215
Motor-2,正常,6.333333333333333,0.0013375482682125648
Motor-2,正常,6.416666666666666,0.00208381484005124
Motor-2,正常,6.5,0.0017431637303277894
Motor-2,正常,6.583333333333333,0.00025594426424235784
Motor-2,正常,6.666666666666666,0.000610461539575396
Motor-2,正常,6.75,0.0006091475079383334
Motor-2,正常,6.833333333333333,0.0008727152880516145
Motor-2,正常,6.916666666666666,0.0020862359415644268
Motor-2,正常,7.0,0.0027172343958418235
Motor-2,正常,7.083333333333333,0.0023409689892007405
Motor-2,正常,7.166666666666666,0.001778191414812297
Motor-2,正常,7.25,0.0013162377937346358
Motor-2,正常,7.333333333333333,0.0009070697366501428
Motor-2,正常,7.416666666666666,0.0006429850899728685
Motor-2,正常,7.5,0.0006139539593601856
Motor-2,正常,7.583333333333333,0.0009663755324427641
Motor-2,正常,7.666666666666666,0.0003677123345059193
Motor-2,正常,7.75,0.0005746185405198052
Motor-2,正常,7.833333333333333,0.0006837136649792624
Motor-2,正常,7.916666666666666,0.0006501632233992976
Motor-2,正常,8.0,0.0013304839715888677
Motor-2,正常,8.083333333333332,0.001504992959612169
Motor-2,正常,8.166666666666666,0.00139267854111014
Motor-2,正常,8.25,0.0007455136164245763
Motor-2,正常,8.333333333333332,0.0008292928418985504
Motor-2,正常,8.416666666666666,0.00176833775415448
Motor-2,正常,8.5,0.002456622484843712
Motor-2,正常,8.583333333333332,0.0018351067852587838
Motor-2,正常,8.666666666666666,0.0007103442167318932
Motor-2,正常,8.75,0.0008340484133154618
Motor-2,正常,8.833333333333332,0.0013192049218602702
Motor-2,正常,8.916666666666666,0.0015087433568800785
Motor-2,正常,9.0,0.0007242125599425647
Motor-2,正常,9.083333333333332,0.000597696800537162
Motor-2,正常,9.166666666666666,0.00138583909930339
Motor-2,正常,9.25,0.0015290805367319915
Motor-2,正常,9.333333333333332,0.0011485596387941636
Motor-2,正常,9.416666666666666,0.0008140577540994925
Motor-2,正常,9.5,0.001106861696115403
Motor-2,正常,9.583333333333332,0.001584541135575542
Motor-2,正常,9.666666666666666,0.0011387039005280432
Motor-2,正常,9.75,0.0007619122725532259
Motor-2,正常,9.833333333333332,0.001117374117895013
Motor-2,正常,9.916666666666666,0.0011683733824881064
Motor-2,正常,10.0,0.0009681595749426365
Motor-2,正常,10.083333333333332,0.0015209197783980857
Motor-2,正常,10.166666666666666,0.0009428858114927531
Motor-2,正常,10.25,0.00043714533618118256
Motor-2,正常,10.333333333333332,0.0005429535610881527
Motor-2,正常,10.416666666666666,0.000548876848784528
Motor-2,正常,10.5,0.0007518605632512987
Motor-2,正常,10.583333333333332,0.0005999802103617711
Motor-2,正常,10.666666666666666,0.0008244821043515586
Motor-2,正常,10.75,0.000795729732488693
Motor-2,正常,10.833333333333332,0.0008501773023977496
Motor-2,正常,10.916666666666666,0.0009865859559992356
Motor-2,正常,11.0,0.0005009305079866218
Motor-2,正常,11.083333333333332,0.001074512578988426
Motor-2,正常,11.166666666666666,0.0011408451516185991
Motor-2,正常,11.25,0.0010810633188350286
Motor-2,正常,11.333333333333332,0.0016052132888974369
Motor-2,正常,11.416666666666666,0.0012260358865634556
Motor-2,正常,11.5,0.0010377650170900518
Motor-2,正常,11.583333333333332,0.0011388525579464287
Motor-2,正常,11.666666666666666,0.0015890989736940286
Motor-2,正常,11.75,0.0016839027093452402
Motor-2,正常,11.833333333333332,0.0006880427148076366
Motor-2,正常,11.916666666666666,0.000666770580327652
Motor-2,正常,12.0,0.0010813709974093338
Motor-2,正常,12.083333333333332,0.0012047855621008352
Motor-2,正常,12.166666666666666,0.0010767344202822651
Motor-2,正常,12.25,0.0007854991564593492
Motor-2,正常,12.333333333333332,0.00015523996431428082
Motor-2,正常,12.416666666666666,9.319997088334087e-05
Motor-2,正常,12.5,0.0007529534941642464
Motor-2,正常,12.583333333333332,0.001162687266558851
Motor-2,正常,12.666666666666666,0.0013081851040677515
Motor-2,正常,12.75,0.0013439857687698384
Motor-2,正常,12.833333333333332,0.001309919319431774
Motor-2,正常,12.916666666666666,0.0008391088871772233
Motor-2,正常,13.0,0.000853352759676172
Motor-2,正常,13.083333333333332,0.0013822059536844847
Motor-2,正常,13.166666666666666,0.0012843099873850092
Motor-2,正常,13.25,0.0014123918965951877
Motor-2,正常,13.333333333333332,0.0013412935753463941
Motor-2,正常,13.416666666666666,0.0005620290872951611
Motor-2,正常,13.5,0.0007730056382616438
Motor-2,正常,13.583333333333332,0.0005659469013436753
Motor-2,正常,13.666666666666666,0.0008644361227436719
Motor-2,正常,13.75,0.0006734836526574924
Motor-2,正常,13.833333333333332,0.0009413798652136262
Motor-2,正常,13.916666666666666,0.0008561606065501018
Motor-2,正常,14.0,0.00021602978884435772
Motor-2,正常,14.083333333333332,0.0004783818817818454
Motor-2,正常,14.166666666666666,6.751906230088011e-05
Motor-2,正常,14.25,0.0006798898258876755
Motor-2,正常,14.333333333333332,0.0017907843632087115
Motor-2,正常,14.416666666666666,0.0011410456423626147
Motor-2,正常,14.5,0.0005125324900681675
Motor-2,正常,14.583333333333332,0.0011461798634280573
Motor-2,正常,14.666666666666666,0.0010413989902397862
Motor-2,正常,14.75,0.0007942600439533701
Motor-2,正常,14.833333333333332,0.0005507127768836332
Motor-2,正常,14.916666666666666,0.0013844632137921637
Motor-2,正常,15.0,0.0015113353447212263
Motor-2,正常,15.083333333333332,0.001055780820008368
Motor-2,正常,15.166666666666666,0.0015789561203520882
Motor-2,正常,15.25,0.0011827449860158795
Motor-2,正常,15.333333333333332,0.00046554798229332477
Motor-2,正常,15.416666666666666,0.0004914951979014732
Motor-2,正常,15.5,0.0004581335447654236
Motor-2,正常,15.583333333333332,0.0007115934797598075
Motor-2,正常,15.666666666666666,0.0012706887485653179
Motor-2,正常,15.75,0.0010768616306207836
Motor-2,正常,15.833333333333332,0.0010466626192938923
Motor-2,正常,15.916666666666666,0.0011282267017689992
Motor-2,正常,16.0,0.001005657383291964
Motor-2,正常,16.083333333333332,0.0005339041733698212
Motor-2,正常,16.166666666666664,0.00020739063348266965
Motor-2,正常,16.25,0.0002777457349037864
Motor-2,正常,16.333333333333332,0.0010356695598539704
Motor-2,正常,16.416666666666664,0.0008968518501297275
Motor-2,正常,16.5,0.00019897967139428192
Motor-2,正常,16.583333333333332,0.0005555775858720271
Motor-2,正常,16.666666666666664,0.0006429520745522742
Motor-2,正常,16.75,0.0004621874999359262
Motor-2,正常,16.833333333333332,0.000318822624818301
Motor-2,正常,16.916666666666664,0.0007182460454135109
Motor-2,正常,17.0,0.001278277388618711
Motor-2,正常,17.083333333333332,0.0011029714509407477
Motor-2,正常,17.166666666666664,0.0015353585925143244
Motor-2,正常,17.25,0.0010126197599388711
Motor-2,正常,17.333333333333332,0.00040757180852178155
Motor-2,正常,17.416666666666664,0.001175559007485091
Motor-2,正常,17.5,0.0011916003111259578
Motor-2,正常,17.583333333333332,0.0009374354874064464
Motor-2,正常,17.666666666666664,0.001350028436992933
Motor-2,正常,17.75,0.0013576325359524037
Motor-2,正常,17.833333333333332,0.0014789574973575002
Motor-2,正常,17.916666666666664,0.0011798290464882192
Motor-2,正常,18.0,0.0004453271638935483
Motor-2,正常,18.083333333333332,0.0011670500360215202
Motor-2,正常,18.166666666666664,0.0016920630556199888
Motor-2,正常,18.25,0.002011594955922089
Motor-2,正常,18.333333333333332,0.0017371887782746246
Motor-2,正常,18.416666666666664,0.0012587308714910271
Motor-2,正常,18.5,0.0016853111612584438
Motor-2,正常,18.583333333333332,0.0015089617056054522
Motor-2,正常,18.666666666666664,0.0013978992092909617
Motor-2,正常,18.75,0.001253807417641631
Motor-2,正常,18.833333333333332,0.0001410338831430006
Motor-2,正常,18.916666666666664,0.00017613189981271603
Motor-2,正常,19.0,0.0005818394193474437
Motor-2,正常,19.083333333333332,0.0011825616311553352
Motor-2,正常,19.166666666666664,0.0014042538327429068
Motor-2,正常,19.25,0.0006479964141536244
Motor-2,正常,19.333333333333332,0.0005139751430884406
Motor-2,正常,19.416666666666664,0.0007278264773830855
Motor-2,正常,19.5,0.0005141052218244133
Motor-2,正常,19.583333333333332,0.0012296674285666239
Motor-2,正常,19.666666666666664,0.0012928511576952295
Motor-2,正常,19.75,0.00033039763257266907
Motor-2,正常,19.833333333333332,0.0004686093318439764
Motor-2,正常,19.916666666666664,0.0009498558440519577
Motor-2,正常,20.0,0.000537284036037331
Motor-2,正常,20.083333333333332,0.00107095517966145
Motor-2,正常,20.166666666666664,0.00127447558822289
Motor-2,正常,20.25,0.0007704136065231344
Motor-2,正常,20.333333333333332,0.00018270249378637258
Motor-2,正常,20.416666666666664,0.00018650907129270938
Motor-2,正常,20.5,0.00032326931634892714
Motor-2,正常,20.583333333333332,0.0009922795760217188
Motor-2,正常,20.666666666666664,0.0013010096547306361
Motor-2,正常,20.75,0.0014349724307624202
Motor-2,正常,20.833333333333332,0.0013152392942850876
Motor-2,正常,20.916666666666664,0.0010239884735127529
Motor-2,正常,21.0,0.0010139480489463294
Motor-2,正常,21.083333333333332,0.0004005931168198903
Motor-2,正常,21.166666666666664,0.0009264509520415512
Motor-2,正常,21.25,0.0009600650085151113
Motor-2,正常,21.333333333333332,0.000603455416345508
Motor-2,正常,21.416666666666664,0.0012056847284991126
Motor-2,正常,21.5,0.0005811303961563855
Motor-2,正常,21.583333333333332,0.0009020901783392322
Motor-2,正常,21.666666666666664,0.0015006009797740249
Motor-2,正常,21.75,0.001959529809996672
Motor-2,正常,21.833333333333332,0.0008369638012570782
Motor-2,正常,21.916666666666664,0.0008398789354863061
Motor-2,正常,22.0,0.0009427266741925544
Motor-2,正常,22.083333333333332,0.00039270094859410025
Motor-2,正常,22.166666666666664,0.00046802673484588707
Motor-2,正常,22.25,0.00025042617314325325
Motor-2,正常,22.333333333333332,0.0009073250852373485
Motor-2,正常,22.416666666666664,0.0016674576271891541
Motor-2,正常,22.5,0.000562207610681954
Motor-2,正常,22.583333333333332,0.001021947398301008
Motor-2,正常,22.666666666666664,0.0008940376501745444
Motor-2,正常,22.75,0.00021647289359840854
Motor-2,正常,22.833333333333332,0.00043156835488823643
Motor-2,正常,22.916666666666664,0.0008403450098703204
Motor-2,正常,23.0,0.00125675641956452
Motor-2,正常,23.083333333333332,0.0001869470710499109
Motor-2,正常,23.166666666666664,0.001425972047212395
Motor-2,正常,23.25,0.0008806570386786906
Motor-2,正常,23.333333333333332,0.0005593773598832663
Motor-2,正常,23.416666666666664,0.00031062746978447207
Motor-2,正常,23.5,0.00048486634396915446
Motor-2,正常,23.583333333333332,0.0011884656071174259
Motor-2,正常,23.666666666666664,0.0009145792893725096
Motor-2,正常,23.75,0.00023332717584409408
Motor-2,正常,23.833333333333332,0.00085531058131898
Motor-2,正常,23.916666666666664,0.0004343280241729936
Motor-2,正常,24.0,0.0011857046443964718
Motor-2,正常,24.083333333333332,0.000766318000813935
Motor-2,正常,24.166666666666664,0.00020492961055749257
Motor-2,正常,24.25,0.00047073822683220943
Motor-2,正常,24.333333333333332,0.0005315305521586048
Motor-2,正常,24.416666666666664,0.0009963982681982092
Motor-2,正常,24.5,0.0019268283931440002
Motor-2,正常,24.583333333333332,0.002433614758190386
Motor-2,正常,24.666666666666664,0.0019076399563777147
Motor-2,正常,24.75,0.0008429255778759553
Motor-2,正常,24.833333333333332,0.0004980040168992485
Motor-2,正常,24.916666666666664,0.0011332925821225766
Motor-2,正常,25.0,0.0012790370847759898
Motor-2,正常,25.083333333333332,0.0005383285821821109
Motor-2,正常,25.166666666666664,0.00036280826422789445
Motor-2,正常,25.25,0.000789570936728804
Motor-2,正常,25.333333333333332,0.0012516834188910544
Motor-2,正常,25.416666666666664,0.0012485816902251666
Motor-2,正常,25.5,0.0008423649235577944
Motor-2,正常,25.583333333333332,0.0009937860929909775
Motor-2,正常,25.666666666666664,0.0004141605309873106
Motor-2,正常,25.75,0.00030696389136478645
Motor-2,正常,25.833333333333332,0.0007407432560171072
Motor-2,正常,25.916666666666664,0.0004959503253487119
Motor-2,正常,26.0,0.0005259249888365647
Motor-2,正常,26.083333333333332,0.00014433995610970652
Motor-2,正常,26.166666666666664,0.0004279164651534725
Motor-2,正常,26.25,0.001160004528790341
Motor-2,正常,26.333333333333332,0.0011008174649219237
Motor-2,正常,26.416666666666664,0.00043111169827734564
Motor-2,正常,26.5,9.570350238222141e-05
Motor-2,正常,26.583333333333332,0.00043404001479763703
Motor-2,正常,26.666666666666664,0.00022331141072987995
Motor-2,正常,26.75,0.0013482035757385487
Motor-2,正常,26.833333333333332,0.0016602406474000647
Motor-2,正常,26.916666666666664,0.0006303653012938342
Motor-2,正常,27.0,0.0005086935161866165
Motor-2,正常,27.083333333333332,0.00041732722526456123
Motor-2,正常,27.166666666666664,0.0004939701744785552
Motor-2,正常,27.25,0.0006818149818160258
Motor-2,正常,27.333333333333332,0.00020994011722081204
Motor-2,正常,27.416666666666664,0.0004377854173450766
Motor-2,正常,27.5,0.0009288245718040918
Motor-2,正常,27.583333333333332,0.0009364020315512004
Motor-2,正常,27.666666666666664,0.0005593225583923609
Motor-2,正常,27.75,6.29362055590219e-05
Motor-2,正常,27.833333333333332,0.0010435948660173378
Motor-2,正常,27.916666666666664,0.0011627911340871837
Motor-2,正常,28.0,0.000962925857040917
Motor-2,正常,28.083333333333332,0.0006588591252645398
Motor-2,正常,28.166666666666664,0.0009956733849266796
Motor-2,正常,28.25,0.0010443695031746494
Motor-2,正常,28.333333333333332,0.0012393334205376134
Motor-2,正常,28.416666666666664,0.0008633970186481487
Motor-2,正常,28.5,8.302120880265764e-05
Motor-2,正常,28.583333333333332,0.00097944157178851
Motor-2,正常,28.666666666666664,0.0009510027338336587
Motor-2,正常,28.75,0.0006289869569485011
Motor-2,正常,28.833333333333332,0.0008091999601625289
Motor-2,正常,28.916666666666664,0.00032800171847631237
Motor-2,正常,29.0,0.001628173268267862
Motor-2,正常,29.083333333333332,0.001674629516286985
Motor-2,正常,29.166666666666664,0.0012254786270841354
Motor-2,正常,29.25,0.0012907174241254147
Motor-2,正常,29.333333333333332,0.0010950617953670845
Motor-2,正常,29.416666666666664,0.000930227346339109
Motor-2,正常,29.5,0.0007735265643916768
Motor-2,正常,29.583333333333332,0.0008317154132936046
Motor-2,正常,29.666666666666664,0.0008378985089661765
Motor-2,正常,29.75,0.0012346352580355415
Motor-2,正常,29.833333333333332,0.0008849802733338105
Motor-2,正常,29.916666666666664,0.001296692599681673
Motor-2,正常,30.0,0.001067070622052435
Motor-2,正常,30.083333333333332,0.0010314380172152695
Motor-2,正常,30.166666666666664,0.0018596245442168771
Motor-2,正常,30.25,0.0007566558911779648
Motor-2,正常,30.333333333333332,0.0005885418266337833
Motor-2,正常,30.416666666666664,0.00040782348948514044
Motor-2,正常,30.5,0.0011243584494222355
Motor-2,正常,30.583333333333332,0.0015582883122567705
Motor-2,正常,30.666666666666664,0.0009936113541251248
Motor-2,正常,30.75,0.0003654392396178299
Motor-2,正常,30.833333333333332,0.00024017417492533505
Motor-2,正常,30.916666666666664,0.0004533901795284882
Motor-2,正常,31.0,0.0005503199580218778
Motor-2,正常,31.083333333333332,0.00028393851485662
Motor-2,正常,31.166666666666664,0.000183618429473475
Motor-2,正常,31.25,0.0009530596789662164
Motor-2,正常,31.333333333333332,0.0010653019381383605
Motor-2,正常,31.416666666666664,0.0013456892298271926
Motor-2,正常,31.5,0.0011934739176685057
Motor-2,正常,31.583333333333332,0.0011543622514765758
Motor-2,正常,31.666666666666664,0.0012908802315195027
Motor-2,正常,31.75,0.0003576481276432152
Motor-2,正常,31.833333333333332,0.000832099081789109
Motor-2,正常,31.916666666666664,0.0006653420860390728
Motor-2,正常,32.0,0.0006055737230807072
Motor-2,正常,32.08333333333333,0.0006766434288758279
Motor-2,正常,32.166666666666664,0.00024883897856431186
Motor-2,正常,32.25,0.0010000134494237403
Motor-2,正常,32.33333333333333,0.0017645151489646938
Motor-2,正常,32.416666666666664,0.0017013644052820327
Motor-2,正常,32.5,0.0011031308530648307
Motor-2,正常,32.58333333333333,0.0003953322450150024
Motor-2,正常,32.666666666666664,0.0014626671380315993
Motor-2,正常,32.75,0.001639109023648448
Motor-2,正常,32.83333333333333,0.0014660652457224508
Motor-2,正常,32.916666666666664,0.001632042384539667
Motor-2,正常,33.0,0.001804323121241243
Motor-2,正常,33.08333333333333,0.001589649907626631
Motor-2,正常,33.166666666666664,0.0002479301781460885
Motor-2,正常,33.25,0.001105089406796401
Motor-2,正常,33.33333333333333,0.0012851716450805726
Motor-2,正常,33.416666666666664,0.001618141388323779
Motor-2,正常,33.5,0.0003285556732783112
Motor-2,正常,33.58333333333333,0.0012182150988701884
Motor-2,正常,33.666666666666664,0.00095723243074731
Motor-2,正常,33.75,0.0002930467723430292
Motor-2,正常,33.83333333333333,0.0009241255867460377
Motor-2,正常,33.916666666666664,0.001769984274151794
Motor-2,正常,34.0,0.00150646343343921
Motor-2,正常,34.08333333333333,0.0015674305302623582
Motor-2,正常,34.166666666666664,0.001751396080506065
Motor-2,正常,34.25,0.001518310902324369
Motor-2,正常,34.33333333333333,0.0013797357919705414
Motor-2,正常,34.416666666666664,0.0006406292552344911
Motor-2,正常,34.5,0.00010024711568895705
Motor-2,正常,34.58333333333333,0.00044922014543331314
Motor-2,正常,34.666666666666664,0.0009456647078449366
Motor-2,正常,34.75,0.0018875016142254062
Motor-2,正常,34.83333333333333,0.0017894220329410064
Motor-2,正常,34.916666666666664,0.0008588806244239054
Motor-2,正常,35.0,0.00027007392879115614
Motor-2,正常,35.08333333333333,0.0001074085160640223
Motor-2,正常,35.166666666666664,0.0003994800859720028
Motor-2,正常,35.25,0.00047269953306000465
Motor-2,正常,35.33333333333333,0.00038673738596068996
Motor-2,正常,35.416666666666664,0.0001279684130154066
Motor-2,正常,35.5,0.00039865423852527984
Motor-2,正常,35.58333333333333,0.00027719147464395
Motor-2,正常,35.666666666666664,0.0012739352752802956
Motor-2,正常,35.75,0.0017504980486661667
Motor-2,正常,35.83333333333333,0.0012181511282779746
Motor-2,正常,35.916666666666664,0.0006003015336793782
Motor-2,正常,36.0,9.494824442632132e-05
Motor-2,正常,36.08333333333333,0.0003567070179837166
Motor-2,正常,36.166666666666664,0.0004873103955250312
Motor-2,正常,36.25,0.0007622791003815174
Motor-2,正常,36.33333333333333,0.0006846361355371939
Motor-2,正常,36.416666666666664,0.0003065223167631748
Motor-2,正常,36.5,0.00023153907124490487
Motor-2,正常,36.58333333333333,0.0007023292425409305
Motor-2,正常,36.666666666666664,0.0007848441651594741
Motor-2,正常,36.75,0.0015098648951437123
Motor-2,正常,36.83333333333333,0.0014916532179664887
Motor-2,正常,36.916666666666664,0.0005628510663113175
Motor-2,正常,37.0,0.0005943415650899935
Motor-2,正常,37.08333333333333,0.0005380414514242571
Motor-2,正常,37.166666666666664,0.0012200083314021668
Motor-2,正常,37.25,0.001103588333042592
Motor-2,正常,37.33333333333333,0.0011456421684507066
Motor-2,正常,37.416666666666664,0.0006714024964888136
Motor-2,正常,37.5,0.00021856595618978788
Motor-2,正常,37.58333333333333,0.00026144399267320637
Motor-2,正常,37.666666666666664,0.00043315855289396065
Motor-2,正常,37.75,0.00041525531148527026
Motor-2,正常,37.83333333333333,0.0005004069435377599
Motor-2,正常,37.916666666666664,0.0007568267085128012
Motor-2,正常,38.0,0.0011202678638095082
Motor-2,正常,38.08333333333333,0.0011083863975887842
Motor-2,正常,38.166666666666664,0.0006308800351708599
Motor-2,正常,38.25,0.0011190811127831921
Motor-2,正常,38.33333333333333,0.0017768184857544123
Motor-2,正常,38.416666666666664,0.0005565591326596485
Motor-2,正常,38.5,0.0008524349409116376
Motor-2,正常,38.58333333333333,0.00038966491926477066
Motor-2,正常,38.666666666666664,0.0006375188419709955
Motor-2,正常,38.75,0.0016772245364541133
Motor-2,正常,38.83333333333333,0.0015040091805294691
Motor-2,正常,38.916666666666664,0.0009388385251460313
Motor-2,正常,39.0,0.0008677924165251229
Motor-2,正常,39.08333333333333,0.0005868939832943955
Motor-2,正常,39.166666666666664,0.000847074541743543
Motor-2,正常,39.25,0.00067809853633151
Motor-2,正常,39.33333333333333,0.0008091893608434987
Motor-2,正常,39.416666666666664,0.0009207072366668523
Motor-2,正常,39.5,0.0005266170713345729
Motor-2,正常,39.58333333333333,0.0001947484384224925
Motor-2,正常,39.666666666666664,0.0005896280271911709
Motor-2,正常,39.75,0.0011249673762108493
Motor-2,正常,39.83333333333333,0.0015378177204920488
Motor-2,正常,39.916666666666664,0.001529185477134101
Motor-2,正常,40.0,0.0006363300340062734
Motor-2,正常,40.08333333333333,0.0002484277000241433
Motor-2,正常,40.166666666666664,0.0007813120454346061
Motor-2,正常,40.25,0.0008298411114276947
Motor-2,正常,40.33333333333333,0.0003837468840011062
Motor-2,正常,40.416666666666664,0.0004040291942870652
Motor-2,正常,40.5,0.000527159556552241
Motor-2,正常,40.58333333333333,0.00019445848612858682
Motor-2,正常,40.666666666666664,0.0005569583480477103
Motor-2,正常,40.75,0.000709686569639077
Motor-2,正常,40.83333333333333,0.000505603339848761
Motor-2,正常,40.916666666666664,0.0005477918746345186
Motor-2,正常,41.0,0.00031824897703710154
Motor-2,正常,41.08333333333333,0.000927131543647414
Motor-2,正常,41.166666666666664,0.0010459997987278065
Motor-2,正常,41.25,0.00029566266802733584
Motor-2,正常,41.33333333333333,0.0007932237686638023
Motor-2,正常,41.416666666666664,0.0005995199144871898
Motor-2,正常,41.5,0.00020676541136740507
Motor-2,正常,41.58333333333333,0.0005412939771340428
Motor-2,正常,41.666666666666664,0.0010176697576443066
Motor-2,正常,41.75,0.001042784695278535
Motor-2,正常,41.83333333333333,0.00035748461644480897
Motor-2,正常,41.916666666666664,0.0007205924724623818
Motor-2,正常,42.0,0.0009580090180492057
Motor-2,正常,42.08333333333333,0.0009782331478815221
Motor-2,正常,42.166666666666664,0.00110694102557945
Motor-2,正常,42.25,0.0017065933046232391
Motor-2,正常,42.33333333333333,0.001678631723570856
Motor-2,正常,42.416666666666664,0.0006625678355479622
Motor-2,正常,42.5,0.00017509632084434688
Motor-2,正常,42.58333333333333,0.0006289045211961121
Motor-2,正常,42.666666666666664,0.0011327860952721263
Motor-2,正常,42.75,0.001699717970997101
Motor-2,正常,42.83333333333333,0.001745888092537784
Motor-2,正常,42.916666666666664,0.0007626473210650786
Motor-2,正常,43.0,0.00035572820113402245
Motor-2,正常,43.08333333333333,0.0006519555542736615
Motor-2,正常,43.166666666666664,0.0006956908527101351
Motor-2,正常,43.25,0.0008267891763186673
Motor-2,正常,43.33333333333333,0.0012224798465419481
Motor-2,正常,43.416666666666664,0.0010263082206222285
Motor-2,正常,43.5,0.000892518684535178
Motor-2,正常,43.58333333333333,0.0007363851045248369
Motor-2,正常,43.666666666666664,0.0005523126640660279
Motor-2,正常,43.75,0.0008141188480220766
Motor-2,正常,43.83333333333333,0.0006286180041096449
Motor-2,正常,43.916666666666664,0.0003728793447429332
Motor-2,正常,44.0,0.0005931958383317473
Motor-2,正常,44.08333333333333,0.0009392157503275325
Motor-2,正常,44.166666666666664,0.0007392939784343567
Motor-2,正常,44.25,0.0009057082628434931
Motor-2,正常,44.33333333333333,0.0005203500251114449
Motor-2,正常,44.416666666666664,0.0005859485190704671
Motor-2,正常,44.5,0.00026614015038451126
Motor-2,正常,44.58333333333333,0.0004194262433138114
Motor-2,正常,44.666666666666664,0.00046716080145305534
Motor-2,正常,44.75,0.00039021752297552047
Motor-2,正常,44.83333333333333,0.0005155803548215494
Motor-2,正常,44.916666666666664,0.0010862519034350285
Motor-2,正常,45.0,0.0009623818667273735
Motor-2,正常,45.08333333333333,0.0004603771727659877
Motor-2,正常,45.166666666666664,0.0007632692098668379
Motor-2,正常,45.25,0.00032009157401810035
Motor-2,正常,45.33333333333333,0.0009393295422771163
Motor-2,正常,45.416666666666664,0.0012453392453405476
